TRADEDATE,ADMITTEDQUOTE,ADMITTEDVALUE,BEICLOSE,BID,BOARDID,BOARDNAME,BUYBACKDATE,CBRCLOSE,CLOSE,CLOSEAUCTIONPRICE,CLOSEPERIOD,CLOSEVAL,COUPONPERCENT,COUPONVALUE,CURRENCYID,DAILYCAPITALIZATION,DECIMALS,FACEUNIT,FACEVALUE,HIGH,HIGHBID,IRICPICLOSE,ISIN,ISSUESIZE,LASTPRICE,LASTTRADEDATE,LEGALCLOSEPRICE,LEGALOPENPRICE,LISTNAME,LOW,LOWOFFER,MARKETPRICE,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3CUR,MARKETPRICE3TRADESVALUE,MARKETPRICE3TRADESVALUECUR,MONTHLYCAPITALIZATION,MP2VALTRD,MPVALTRD,NUMBID,NUMOFFER,NUMTRADES,OFFER,OFFERDATE,OPEN,OPENPERIOD,OPENVAL,PREV,PREVLEGALCLOSEPRICE,REGNUMBER,SECID,SHORTNAME,TRADINGSESSION,TRENDCLOSE,TRENDCLSPR,TRENDWAP,TRENDWAPPR,TYPE,VALUE,VOLUME,WAPRICE,WAVAL,YIELDLASTCOUPON,YIELDTOOFFER
2019-07-29,,,,,PSRD,,,,2.3,,,,,,,,,,,2.3,,,,,,,,,,2.3,,,,,,,,,,,,,1.0,,,2.3,,,,,,MGNT,Магнит ао,3.0,,,,,,4799986.16,,0.0,,,
2019-07-29,,,,,PSRP,,,,15.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,42.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,717974731.24,,0.0,,,
2019-07-30,,,,,EQRP,,,,6.3,,,,,,,,,,,7.35,,,,,,,,,,6.3,,,,,,,,,,,,,24.0,,,7.17,,,,,,MGNT,Магнит ао,3.0,,,,,,1985707546.72,,7.24,,,
2019-07-30,,,,,PSRD,,,,2.3,,,,,,,,,,,2.3,,,,,,,,,,2.3,,,,,,,,,,,,,1.0,,,2.3,,,,,,MGNT,Магнит ао,3.0,,,,,,4799962.92,,0.0,,,
2019-07-30,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,38.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,742893310.17,,0.0,,,
2019-07-31,,,,,EQRP,,,,7.11,,,,,,,,,,,7.5,,,,,,,,,,7.11,,,,,,,,,,,,,26.0,,,7.24,,,,,,MGNT,Магнит ао,3.0,,,,,,1733043965.18,,7.26,,,
2019-07-31,,,,,PSRD,,,,2.3,,,,,,,,,,,2.3,,,,,,,,,,2.3,,,,,,,,,,,,,1.0,,,2.3,,,,,,MGNT,Магнит ао,3.0,,,,,,4799958.04,,0.0,,,
2019-07-31,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,39.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,709569465.26,,0.0,,,
2019-08-01,,,,,EQRP,,,,6.85,,,,,,,,,,,7.29,,,,,,,,,,6.85,,,,,,,,,,,,,34.0,,,7.2,,,,,,MGNT,Магнит ао,3.0,,,,,,1379350690.77,,7.15,,,
2019-08-01,,,,,PSRD,,,,2.2,,,,,,,,,,,2.2,,,,,,,,,,2.2,,,,,,,,,,,,,1.0,,,2.2,,,,,,MGNT,Магнит ао,3.0,,,,,,4799987.2,,0.0,,,
2019-08-01,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,27.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,702022045.05,,0.0,,,
2019-08-02,,,,,EQRP,,,,7.25,,,,,,,,,,,7.25,,,,,,,,,,6.87,,,,,,,,,,,,,28.0,,,6.87,,,,,,MGNT,Магнит ао,3.0,,,,,,2962034616.5,,7.09,,,
2019-08-02,,,,,PSRD,,,,2.15,,,,,,,,,,,2.15,,,,,,,,,,2.15,,,,,,,,,,,,,1.0,,,2.15,,,,,,MGNT,Магнит ао,3.0,,,,,,4799958.69,,0.0,,,
2019-08-02,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,30.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,595548376.73,,0.0,,,
2019-08-05,,,,,EQRP,,,,6.45,,,,,,,,,,,7.7,,,,,,,,,,5.5,,,,,,,,,,,,,38.0,,,7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,2912741689.83,,6.86,,,
2019-08-05,,,,,PSRD,,,,2.1,,,,,,,,,,,2.1,,,,,,,,,,2.1,,,,,,,,,,,,,1.0,,,2.1,,,,,,MGNT,Магнит ао,3.0,,,,,,4799967.15,,0.0,,,
2019-08-05,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,34.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,875794926.4,,0.0,,,
2019-08-06,,,,,EQRP,,,,7.35,,,,,,,,,,,7.35,,,,,,,,,,6.81,,,,,,,,,,,,,36.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,1907921771.71,,7.26,,,
2019-08-06,,,,,PSRD,,,,2.1,,,,,,,,,,,2.1,,,,,,,,,,2.1,,,,,,,,,,,,,1.0,,,2.1,,,,,,MGNT,Магнит ао,3.0,,,,,,4799994.02,,0.0,,,
2019-08-06,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,36.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,600868466.43,,0.0,,,
2019-08-07,,,,,EQRP,,,,7.27,,,,,,,,,,,7.27,,,,,,,,,,7.01,,,,,,,,,,,,,31.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,3003151984.0,,7.15,,,
2019-08-07,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,42.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,796828847.18,,0.0,,,
2019-08-08,,,,,EQRP,,,,7.13,,,,,,,,,,,7.7,,,,,,,,,,7.01,,,,,,,,,,,,,27.0,,,7.2,,,,,,MGNT,Магнит ао,3.0,,,,,,1856690888.8,,7.12,,,
2019-08-08,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,36.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,502738657.25,,0.0,,,
2019-08-09,,,,,EQRP,,,,7.12,,,,,,,,,,,7.19,,,,,,,,,,6.71,,,,,,,,,,,,,37.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,2427322536.0,,7.1,,,
2019-08-09,,,,,PSRP,,,,15.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,37.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,473146397.37,,0.0,,,
2019-08-12,,,,,EQRP,,,,7.25,,,,,,,,,,,7.25,,,,,,,,,,7.01,,,,,,,,,,,,,30.0,,,7.11,,,,,,MGNT,Магнит ао,3.0,,,,,,1711338004.83,,7.2,,,
2019-08-12,,,,,PSRP,,,,15.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,28.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,901572883.31,,0.0,,,
2019-08-13,,,,,EQRP,,,,7.14,,,,,,,,,,,7.2,,,,,,,,,,6.82,,,,,,,,,,,,,43.0,,,7.03,,,,,,MGNT,Магнит ао,3.0,,,,,,1617896602.0,,6.99,,,
2019-08-13,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,34.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,445036219.93,,0.0,,,
2019-08-14,,,,,EQRP,,,,7.09,,,,,,,,,,,7.2,,,,,,,,,,6.91,,,,,,,,,,,,,37.0,,,7.01,,,,,,MGNT,Магнит ао,3.0,,,,,,1751487323.0,,7.05,,,
2019-08-14,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,29.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,430163472.42,,0.0,,,
2019-08-15,,,,,EQRP,,,,7.06,,,,,,,,,,,7.14,,,,,,,,,,6.97,,,,,,,,,,,,,33.0,,,7.01,,,,,,MGNT,Магнит ао,3.0,,,,,,1425696634.24,,7.04,,,
2019-08-15,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,24.0,,,7.25,,,,,,MGNT,Магнит ао,3.0,,,,,,507479153.84,,0.0,,,
2019-08-16,,,,,EQRP,,,,7.06,,,,,,,,,,,8.0,,,,,,,,,,6.7,,,,,,,,,,,,,32.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,3053980267.32,,7.03,,,
2019-08-16,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,35.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,481596052.32,,0.0,,,
2019-08-19,,,,,EQRP,,,,7.5,,,,,,,,,,,7.5,,,,,,,,,,7.01,,,,,,,,,,,,,40.0,,,7.11,,,,,,MGNT,Магнит ао,3.0,,,,,,1016476562.4,,7.11,,,
2019-08-19,,,,,PSRP,,,,15.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,34.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,707740368.29,,0.0,,,
2019-08-20,,,,,EQRP,,,,6.75,,,,,,,,,,,7.3,,,,,,,,,,6.75,,,,,,,,,,,,,37.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,1850230386.9,,7.07,,,
2019-08-20,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,28.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,362785540.38,,0.0,,,
2019-08-21,,,,,EQRP,,,,7.12,,,,,,,,,,,7.16,,,,,,,,,,6.91,,,,,,,,,,,,,38.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,2033260512.92,,7.02,,,
2019-08-21,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,35.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,616563446.46,,0.0,,,
2019-08-22,,,,,EQRP,,,,6.85,,,,,,,,,,,7.15,,,,,,,,,,6.76,,,,,,,,,,,,,23.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,197897611.2,,6.99,,,
2019-08-22,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,37.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,631715355.16,,0.0,,,
2019-08-23,,,,,EQRP,,,,6.95,,,,,,,,,,,7.0,,,,,,,,,,6.86,,,,,,,,,,,,,28.0,,,7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,463183344.0,,6.96,,,
2019-08-23,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-10.0,,,,,,,,,,,,,41.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,525764782.38,,0.0,,,
2019-08-26,,,,,EQRP,,,,7.31,,,,,,,,,,,7.4,,,,,,,,,,6.97,,,,,,,,,,,,,33.0,,,6.97,,,,,,MGNT,Магнит ао,3.0,,,,,,1495293903.82,,7.28,,,
2019-08-26,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-1.0,,,,,,,,,,,,,33.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,557424952.79,,0.0,,,
2019-08-27,,,,,EQRP,,,,6.52,,,,,,,,,,,7.25,,,,,,,,,,6.52,,,,,,,,,,,,,29.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,1330432082.19,,6.98,,,
2019-08-27,,,,,EQWP,,,,7.05,,,,,,,,,,,7.05,,,,,,,,,,7.05,,,,,,,,,,,,,3.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,582864900.0,,7.05,,,
2019-08-27,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,0.0,,,,,,,,,,,,,29.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,113784852.92,,0.0,,,
2019-08-28,,,,,EQRP,,,,6.91,,,,,,,,,,,7.18,,,,,,,,,,6.91,,,,,,,,,,,,,28.0,,,7.09,,,,,,MGNT,Магнит ао,3.0,,,,,,734981632.17,,7.1,,,
2019-08-28,,,,,PSRP,,,,15.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,32.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,108464592.41,,0.0,,,
2019-08-29,,,,,EQRP,,,,7.0,,,,,,,,,,,7.14,,,,,,,,,,7.0,,,,,,,,,,,,,40.0,,,7.07,,,,,,MGNT,Магнит ао,3.0,,,,,,1282853970.57,,7.06,,,
2019-08-29,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,31.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,280997291.97,,0.0,,,
2019-08-30,,,,,EQRP,,,,7.25,,,,,,,,,,,7.25,,,,,,,,,,6.91,,,,,,,,,,,,,30.0,,,7.08,,,,,,MGNT,Магнит ао,3.0,,,,,,784299396.02,,7.08,,,
2019-08-30,,,,,PSRP,,,,7.35,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,36.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,1188989757.5,,0.0,,,
2019-09-02,,,,,EQRP,,,,6.7,,,,,,,,,,,7.2,,,,,,,,,,6.7,,,,,,,,,,,,,25.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,1430457772.62,,6.98,,,
2019-09-02,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,24.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,516598003.65,,0.0,,,
2019-09-03,,,,,EQRP,,,,7.11,,,,,,,,,,,7.3,,,,,,,,,,6.24,,,,,,,,,,,,,25.0,,,7.02,,,,,,MGNT,Магнит ао,3.0,,,,,,1590044440.14,,6.91,,,
2019-09-03,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,36.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,486150934.47,,0.0,,,
2019-09-04,,,,,EQRP,,,,6.9,,,,,,,,,,,7.06,,,,,,,,,,6.81,,,,,,,,,,,,,34.0,,,7.06,,,,,,MGNT,Магнит ао,3.0,,,,,,1696341447.32,,6.94,,,
2019-09-04,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,31.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,341802100.28,,0.0,,,
2019-09-05,,,,,EQRP,,,,6.01,,,,,,,,,,,7.04,,,,,,,,,,6.01,,,,,,,,,,,,,26.0,,,6.93,,,,,,MGNT,Магнит ао,3.0,,,,,,264028498.1,,6.71,,,
2019-09-05,,,,,PSRP,,,,0.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,34.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,805586242.06,,0.0,,,
2019-09-06,,,,,EQRP,,,,7.0,,,,,,,,,,,7.2,,,,,,,,,,6.12,,,,,,,,,,,,,28.0,,,6.95,,,,,,MGNT,Магнит ао,3.0,,,,,,1347487942.05,,6.53,,,
2019-09-06,,,,,PSRP,,,,15.0,,,,,,,,,,,15.0,,,,,,,,,,-7.0,,,,,,,,,,,,,36.0,,,7.45,,,,,,MGNT,Магнит ао,3.0,,,,,,411461374.41,,0.0,,,
2019-09-09,,,,,EQRP,,,,6.53,,,,,,,,,,,7.0,,,,,,,,,,6.53,,,,,,,,,,,,,33.0,,,6.82,,,,,,MGNT,Магнит ао,3.0,,,,,,1103281831.58,,6.76,,,
2019-09-09,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-7.0,,,,,,,,,,,,,29.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,413231344.82,,0.0,,,
2019-09-10,,,,,EQRP,,,,6.77,,,,,,,,,,,6.9,,,,,,,,,,6.61,,,,,,,,,,,,,22.0,,,6.71,,,,,,MGNT,Магнит ао,3.0,,,,,,1509958133.49,,6.68,,,
2019-09-10,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-16.0,,,,,,,,,,,,,29.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,752397466.22,,0.0,,,
2019-09-11,,,,,EQRP,,,,6.75,,,,,,,,,,,6.9,,,,,,,,,,3.12,,,,,,,,,,,,,34.0,,,6.8,,,,,,MGNT,Магнит ао,3.0,,,,,,1975964051.04,,6.71,,,
2019-09-11,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-10.0,,,,,,,,,,,,,35.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,319140386.97,,0.0,,,
2019-09-12,,,,,EQRP,,,,7.0,,,,,,,,,,,7.0,,,,,,,,,,6.7,,,,,,,,,,,,,36.0,,,6.8,,,,,,MGNT,Магнит ао,3.0,,,,,,1877713577.33,,6.85,,,
2019-09-12,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-10.0,,,,,,,,,,,,,25.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,34584146.05,,0.0,,,
2019-09-13,,,,,EQRP,,,,6.8,,,,,,,,,,,6.85,,,,,,,,,,6.02,,,,,,,,,,,,,31.0,,,6.73,,,,,,MGNT,Магнит ао,3.0,,,,,,2377117447.8,,6.78,,,
2019-09-13,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-16.0,,,,,,,,,,,,,32.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,146993649.88,,0.0,,,
2019-09-16,,,,,EQRP,,,,6.7,,,,,,,,,,,6.88,,,,,,,,,,5.97,,,,,,,,,,,,,37.0,,,6.75,,,,,,MGNT,Магнит ао,3.0,,,,,,1208399733.25,,6.76,,,
2019-09-16,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-16.0,,,,,,,,,,,,,24.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,97378373.39,,0.0,,,
2019-09-17,,,,,EQRP,,,,6.75,,,,,,,,,,,6.86,,,,,,,,,,5.98,,,,,,,,,,,,,34.0,,,6.72,,,,,,MGNT,Магнит ао,3.0,,,,,,1869364134.75,,6.75,,,
2019-09-17,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-5.0,,,,,,,,,,,,,23.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,417665622.24,,0.0,,,
2019-09-18,,,,,EQRP,,,,6.8,,,,,,,,,,,6.9,,,,,,,,,,6.71,,,,,,,,,,,,,32.0,,,6.72,,,,,,MGNT,Магнит ао,3.0,,,,,,1570357120.8,,6.76,,,
2019-09-18,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-16.0,,,,,,,,,,,,,30.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,116384912.51,,0.0,,,
2019-09-18,,,,,EQRP,,,,6.8,,,,,,,,,,,6.9,,,,,,,,,,6.71,,,,,,,,,,,,,32.0,,,6.72,,,,,,MGNT,Магнит ао,3.0,,,,,,1570357120.8,,6.76,,,
2019-09-18,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-16.0,,,,,,,,,,,,,30.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,116384912.51,,0.0,,,
2019-09-19,,,,,EQRP,,,,7.02,,,,,,,,,,,7.02,,,,,,,,,,6.04,,,,,,,,,,,,,31.0,,,6.72,,,,,,MGNT,Магнит ао,3.0,,,,,,2259855177.0,,6.86,,,
2019-09-19,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-16.0,,,,,,,,,,,,,23.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,692255795.22,,0.0,,,
2019-09-20,,,,,EQRP,,,,6.2,,,,,,,,,,,6.9,,,,,,,,,,6.04,,,,,,,,,,,,,27.0,,,6.74,,,,,,MGNT,Магнит ао,3.0,,,,,,1831147152.12,,6.72,,,
2019-09-20,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,0.0,,,,,,,,,,,,,26.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,86808956.91,,0.0,,,
2019-09-23,,,,,EQRP,,,,6.7,,,,,,,,,,,6.75,,,,,,,,,,6.6,,,,,,,,,,,,,27.0,,,6.66,,,,,,MGNT,Магнит ао,3.0,,,,,,1587726384.16,,6.67,,,
2019-09-23,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-10.0,,,,,,,,,,,,,28.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,108556524.06,,0.0,,,
2019-09-24,,,,,EQRP,,,,6.53,,,,,,,,,,,6.9,,,,,,,,,,6.53,,,,,,,,,,,,,26.0,,,6.67,,,,,,MGNT,Магнит ао,3.0,,,,,,2256959544.8,,6.68,,,
2019-09-24,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-6.2,,,,,,,,,,,,,24.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,88233655.71,,0.0,,,
2019-09-25,,,,,EQRP,,,,6.21,,,,,,,,,,,6.8,,,,,,,,,,6.21,,,,,,,,,,,,,28.0,,,6.67,,,,,,MGNT,Магнит ао,3.0,,,,,,1784142564.96,,6.69,,,
2019-09-25,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-5.0,,,,,,,,,,,,,23.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,50629523.18,,0.0,,,
2019-09-26,,,,,EQRP,,,,6.26,,,,,,,,,,,6.85,,,,,,,,,,6.26,,,,,,,,,,,,,25.0,,,6.62,,,,,,MGNT,Магнит ао,3.0,,,,,,390478871.2,,6.73,,,
2019-09-26,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-5.0,,,,,,,,,,,,,29.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,71900805.08,,0.0,,,
2019-09-27,,,,,EQRP,,,,6.0,,,,,,,,,,,6.9,,,,,,,,,,6.0,,,,,,,,,,,,,37.0,,,6.65,,,,,,MGNT,Магнит ао,3.0,,,,,,2758058094.2,,6.71,,,
2019-09-27,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-10.0,,,,,,,,,,,,,30.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,65019560.68,,0.0,,,
2019-09-30,,,,,EQRP,,,,6.2,,,,,,,,,,,7.15,,,,,,,,,,6.2,,,,,,,,,,,,,40.0,,,6.65,,,,,,MGNT,Магнит ао,3.0,,,,,,2871636435.6,,6.82,,,
2019-09-30,,,,,PSRP,,,,6.8,,,,,,,,,,,14.75,,,,,,,,,,-1.0,,,,,,,,,,,,,28.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,142750220.34,,0.0,,,
2019-10-01,,,,,EQRP,,,,6.99,,,,,,,,,,,7.0,,,,,,,,,,6.05,,,,,,,,,,,,,28.0,,,6.65,,,,,,MGNT,Магнит ао,3.0,,,,,,2360491449.52,,6.73,,,
2019-10-01,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,0.0,,,,,,,,,,,,,22.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,34714460.2,,0.0,,,
2019-10-02,,,,,EQRP,,,,7.1,,,,,,,,,,,8.0,,,,,,,,,,6.05,,,,,,,,,,,,,30.0,,,6.65,,,,,,MGNT,Магнит ао,3.0,,,,,,1913502919.86,,6.78,,,
2019-10-02,,,,,PSRP,,,,14.75,,,,,,,,,,,14.75,,,,,,,,,,-10.0,,,,,,,,,,,,,26.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,55885334.17,,0.0,,,
2019-10-03,,,,,EQRP,,,,6.81,,,,,,,,,,,7.0,,,,,,,,,,6.7,,,,,,,,,,,,,28.0,,,6.8,,,,,,MGNT,Магнит ао,3.0,,,,,,1165486433.65,,6.88,,,
2019-10-03,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-5.0,,,,,,,,,,,,,25.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,66939954.65,,0.0,,,
2019-10-04,,,,,EQRP,,,,6.24,,,,,,,,,,,6.95,,,,,,,,,,6.23,,,,,,,,,,,,,24.0,,,6.85,,,,,,MGNT,Магнит ао,3.0,,,,,,1958107218.6,,6.73,,,
2019-10-04,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-5.0,,,,,,,,,,,,,32.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,78315351.74,,0.0,,,
2019-10-07,,,,,EQRP,,,,8.0,,,,,,,,,,,8.0,,,,,,,,,,6.76,,,,,,,,,,,,,73.0,,,6.76,,,,,,MGNT,Магнит ао,3.0,,,,,,1328600082.89,,6.91,,,
2019-10-07,,,,,PSRP,,,,14.75,,,,,,,,,,,14.75,,,,,,,,,,-10.0,,,,,,,,,,,,,28.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,71604003.68,,0.0,,,
2019-10-08,,,,,EQRP,,,,5.5,,,,,,,,,,,7.09,,,,,,,,,,5.5,,,,,,,,,,,,,29.0,,,6.76,,,,,,MGNT,Магнит ао,3.0,,,,,,1105293689.0,,6.78,,,
2019-10-08,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-7.0,,,,,,,,,,,,,32.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,90332804.8,,0.0,,,
2019-10-09,,,,,EQRP,,,,6.86,,,,,,,,,,,6.95,,,,,,,,,,6.72,,,,,,,,,,,,,23.0,,,6.72,,,,,,MGNT,Магнит ао,3.0,,,,,,243426895.27,,6.81,,,
2019-10-09,,,,,PSRP,,,,0.0,,,,,,,,,,,14.75,,,,,,,,,,-7.0,,,,,,,,,,,,,38.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,107235499.02,,0.0,,,
2019-10-10,,,,,EQRP,,,,7.0,,,,,,,,,,,7.0,,,,,,,,,,6.7,,,,,,,,,,,,,29.0,,,6.79,,,,,,MGNT,Магнит ао,3.0,,,,,,1046926529.5,,6.86,,,
2019-10-10,,,,,PSRP,,,,14.75,,,,,,,,,,,14.75,,,,,,,,,,-7.0,,,,,,,,,,,,,44.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,87011916.22,,0.0,,,
2019-10-11,,,,,EQRP,,,,6.5,,,,,,,,,,,6.9,,,,,,,,,,6.5,,,,,,,,,,,,,27.0,,,6.76,,,,,,MGNT,Магнит ао,3.0,,,,,,604593814.19,,6.78,,,
